cid,mw,formula,smiles,homo,lumo,gap
89495918,816.8578,C34H40N8O12S2,CCCCCCN(CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)/C(=N\O[C@@H](CC(=O)O)C(=O)O)/C3=CSC(=N3)N)SC1)C(=O)O)CC4=C(C5=CC(=O)C(=O)C=C5N(N4)CC)O,-5.189211129035001,-2.2204490200800002,2.9687621089550005
89495921,585.68996,C34H39N3O6,CCN1C=C(C(=O)C2=CC(=C(C=C21)OCC3=CC=C(C=C3)OC)OCC4=CC=C(C=C4)OC)C(=O)NCCN5CCCC5,-5.630035566845,-1.1020610945250002,4.5279744723199995
89495931,230.1616528,C10H6F4N2,CC1=C(N=C2C(=C1)C=C(C=N2)F)C(F)(F)F,-7.273603223865,-2.30752545224,4.966077771625
89495935,252.2533496,C10H11F3O2S,CCC1=C(C=C(C=C1)C(F)(F)F)S(=O)(=O)C,-7.344352824994999,-1.5428855323350001,5.801467292659999
89495936,254.23926,C11H14N2O5,CN1C(=O)C(=C(C=N1)/C(=C\OC)/C(=O)OC)OC,-5.624593289835,-1.1238302025650002,4.50076308727
89495937,542.66522,C33H38N2O5,CCN1C=C(C(=O)C2=CC(=C(C=C21)OCC3=CC=C(C=C3)OC)OCC4=CC=C(C=C4)OC)CN5CCCCC5,-5.19193226754,-0.7564765043900001,4.43545576315
89495938,865.67378,C52H77ClN8O,CC1(C(NC2=CC=CC=C21)/C=C/C3=C(/C(=C/C=C/4\C(C5=CC=CC=C5N4CCCCCC(=O)NC67CCCCCCC(CNCCNC6)(CNCCNC7)N)(C)C)/CCC3)Cl)C,-4.541580164845,-0.9279082302049999,3.6136719346399997
89495940,248.2017496,C10H11F3N2O2,C1COCCN1C2=C(C=CNC2=O)C(F)(F)F,-5.570170519735,-1.7197595351600001,3.850410984575
90836517,489.43212,C22H23N3O10,CC1C2C(C3[C@@H](C(=O)C(C(=O)C3(C(=O)C2C(=O)C4=C1C=CC(=C4O)[N+](=O)[O-])O)C(=O)N)N(C)C)O,-6.13344619027,-2.92794503138,3.2055011588899998
90836518,484.5199632,C25H29FN4O5,CN1C=CC(=CC1=O)C(=O)NC2(CC2)C(=O)NCC3CCN(CC3)C4=C(C(=CC=C4)F)C(=O)OC,-5.28989325372,-1.70343270413,3.58646054959
90836519,580.07284,C25H26ClN3O7S2,C1=CC=C(C=C1)N2C(=C(N(C2=S)CCOCCO)C=C=C3N(C4=C(O3)C=CC(=C4)Cl)CCCS(=O)(=O)O)O,-5.1619997439850005,-1.319752174925,3.8422475690600004
90836521,432.68376,C30H44N2,CC(C)C1=C(C(=CC=C1)C(C)C)C(CCN2CCN=C2)C3=C(C=CC=C3C(C)C)C(C)C,-5.48037294907,-0.2557870194699996,5.224585929600001
90836522,286.32256,C8H14O7S2,C([C@H]([C@@H]1[C@@H]([C@@H]([C@@H](O1)C(C(=O)O)(S)S)O)O)O)O,-6.528011273495,-0.44626671482000013,6.081744558675
90836525,428.5029,C25H20N2O3S,CCC1=CC=C(C=C1)C=C2C(=O)NC(=S)N(C2=O)C3=CC=C(C=C3)OC4=CC=CC=C4,-5.69262175246,-2.729301920515,2.963319831945
90836527,290.40714,C15H26N6,CCCCC(CC)C(CC)C1=NC2=NC(=NN2C(=C1)N)N,-5.776977046114999,-0.6911691802700002,5.085807865844999
90836528,443.47294,C21H21N3O6S,CC1=CC=C(C=C1)N2C(=CC(=N2)CC(=O)CCO[N+](=O)[O-])C3=CC=C(C=C3)S(=O)(=O)C,-6.337531578145,-1.7714611667550004,4.566070411389999
90836529,228.26488,C10H12O4S,C1=CC=C(C(=C1)OCCC(C(=O)O)O)S,-6.29671450057,-0.829947244025,5.466767256545
90836530,376.49462,C23H28N4O,CCN1C2=C(C=C(C=C2)C(=O)N3CCCC(C3)C4=CN=CCCC4)N=C1C=C,-5.706227444985,-1.3115887594100002,4.394638685575
90836531,202.34024,C10H26N4,CC(CN(C)CC(CNC)N)N(C)C,-5.4966997801,1.9374506155599995,7.43415039566
90836532,324.5411,C21H40O2,CCCCCCCCCCCCC1(CC1C)OC(=O)C(C)(C)C,-6.843663340075,0.2966040970449999,7.14026743712
90836533,296.48794,C19H36O2,CC(C)CC(C(C)C)C(=O)OC1CCC(CC1)C(C)(C)C,-6.993325957850001,0.42993988379000037,7.423265841640001
90836534,211.2327632,C11H14FNO2,CN(C)C(C1=CC=CC=C1F)C2(CO2)O,-5.978341295485,-0.3782382521949996,5.600103043290001
90836535,340.46252,C20H28N4O,CC1=C2CN(N=C2CCN1CC3=CC=CC=C3CN4CCOCC4)C,-4.76199238375,-0.476199238375,4.285793145375
90836538,338.42188,C16H22N2O4S,CC(C)(C)OC(=O)N[C@@H](CSCC(=O)C1=CC=CC=C1)C(=O)N,-5.8831014478100006,-1.2109066347250002,4.672194813085
90836539,252.47844,C18H36,CCC(C)(CCCCCC(C)CC=C)CC(C)C,-6.718490968845001,0.6612366567150003,7.379727625560001
90836546,343.3952832,C19H22FN3O2,CC(C)C1=C(N(C(=C1O)O)CCCN2C=CN=C2)C3=CC=CC=C3F,-4.998731433685,-0.5496699780099998,4.449061455675
90836548,617.15268,C31H37ClN2O7S,CCOC(=O)C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)CCNC([C@@H](C3=CC(=CC=C3)Cl)O)C(=O)OC(C)(C)C)NC,-5.89942827884,-1.50751073177,4.39191754707
90836549,349.3718296,C14H18F3N3O2S,CC1(C=C(NO1)SCC2C(=O)C3=CCCN3CN2C(F)(F)F)C,-5.3279891927900005,-1.640846518515,3.6871426742750004
90836553,234.256,C14H10N4,C1C=CC2=NN3C4=CC=CC=C4C=NC3=CC2=N1,-5.064038757805,-1.9809888316400004,3.0830499261649997
90836555,458.46598,C25H22N4O5,C1CC(N(C1)C(=O)OCC2=CC=CC=C2)C(=O)N(C3=CC=CC=C3)C4=NN=C(O4)C5=CC=CO5,-5.69806402947,-1.5891448869199998,4.1089191425500005
90836556,554.75874,C37H46O4,CC=CC1=CC2=C(C(=C1)C)OC(C2C)C(C)(C)C3=CC(=C4C(=C3)C(C(O4)C(C)(C)C5=CC(=C(C=C5)C)OC)C)OC,-5.0395485112600005,-0.035374800565000086,5.004173710695
90836557,242.2301,C13H10N2O3,C1=CC=C(C=C1)C2=C(C=C(C=C2)C(=O)N)[N+](=O)[O-],-6.73753893838,-2.1769108040000003,4.56062813438
90836560,432.55458,C27H32N2O3,CCC1=C(C(C2C(=N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)C4CN=CC=C4)C(=O)OCC,-6.038206342595,-1.6462887955249998,4.39191754707
90836561,431.440896,C25H22F5N,CC1(CN(CC2=C1C=C(C=C2)C3=CC(=CC=C3)C(F)(F)F)C)CC4=CC(=CC(=C4)F)F,-6.03004292708,-0.9632830307700004,5.06675989631
90836562,354.18802,C15H13Cl2N3O3,CCOC(=O)N1C(C(C(=NC1=O)C)C#N)C2=CC(=C(C=C2)Cl)Cl,-6.8872015561549995,-2.3646693608450002,4.522532195309999
90836565,274.40444,C16H26N4,CCCCCCCC1=CC=C(C=C1)C(=NN=C(N)N)C,-5.319825777275001,-0.38368052920499984,4.936145248070001
90836566,376.8804,C19H25ClN4O2,CC1=CC(=C(N=C1C)C)NCC2=NC(=CN(C2=O)C(COC)C3CC3)Cl,-5.42595017897,-1.9238449230350003,3.5021052559349997
90836571,626.1180832,C32H37ClFN5O5,CN1C(=O)C=CC(=N1)N2CC(C(C2)C(=O)N3CCCC(N(CC3)C(=O)OC)CC4=CC=C(C=C4)Cl)C5=C(C=C(C=C5)OC)F,-5.347037162325,-1.3796172220349998,3.96741994029
91998116,556.5676,C24H20N4O8S2,CC(=O)NC1=C2C(=CC(=C1)S(=O)(=O)O)C=C(C(=NNC3=CC=C(C=C3)NC4=CC=CC=C4)C2=O)S(=O)(=O)O,-5.396017655415,-3.0776076491550004,2.3184100062599997
91998118,535.50708,C20H17N5O9S2,C1=CC=C(C=C1)C(=NN=C2C=C(C=C(C2=O)N)S(=O)(=O)O)NNC3=C(C=C(C=C3)S(=O)(=O)O)C(=O)O,-5.902149417345,-3.16196294281,2.740186474535
91998122,557.55896,C22H19N7O7S2,C1=CC(=CC=C1NN=C2C(=CC3=C(C=CC(=C3C2=O)N)S(=O)(=O)O)S(=O)(=O)O)N=NC4=C(C=C(C=C4)N)N,-5.047711926775,-2.7864458291200003,2.261266097655
91998126,602.63604,C26H26N4O9S2,CC\1=NN(C(=O)/C1=C/C2=CC=C(C=C2)N(C)C)C3=C(C=CC(=C3)S(=O)(=O)[O-])S(=O)(=O)C4=CC(=C(C=C4)O)C(=O)O.[NH4+],-5.776977046114999,-2.620456380315,3.1565206657999996
91998135,607.48206,C35H24Cl2N2O4,C1=CC=C2C(=C1)C=C(C(=C2CC3=C(C(=CC4=CC=CC=C43)C(=O)NC5=CC=C(C=C5)Cl)O)O)C(=O)NC6=CC=C(C=C6)Cl,-5.77425590761,-1.940171754065,3.8340841535449997
91998136,608.70338,C35H32N2O6S,CC1=CC(=C(C(=C1)CC2=CC(=C(C=C2C)O)C)OS(=O)(=O)C3=CC=CC4=C3C=CC(=C4[O-])[N+]#N)CC5=CC(=C(C=C5C)O)C,-5.45860384103,-2.46535148553,2.9932523555000006
91998139,556.91032,C19H13ClN4O10S2,C1=CC(=O)/C(=C/N=C2C=C(C=C(C2=O)S(=O)(=O)O)[N+](=O)[O-])/C=C1NNC3=C(C=CC(=C3)S(=O)(=O)O)Cl,-6.50896330396,-4.574233826905,1.9347294770549999
91998141,609.7561,C31H35N3O6S2,CCN(CC)C1=CC=C(C=C1)C(=C2C=C(C(=[NH2+])C3=C2C=C(C=C3)S(=O)(=O)O)S(=O)(=O)[O-])C4=CC=C(C=C4)N(CC)CC,-5.30077780774,-2.511610840115,2.7891669676250004
91998142,609.7561,C31H35N3O6S2,CCN(CC)C1=CC=C(C=C1)C(=C2C=C(C(=N)C3=C2C=C(C=C3)S(=O)(=O)O)S(=O)(=O)O)C4=CC=C(C=C4)N(CC)CC,-5.113019250895,-2.370111637855,2.7429076130400003
91998147,518.41366,C19H14N6O10S,CC1=C(C=CC(=C1)S(=O)(=O)O)N/N=C/2\C(=O)C=C/C(=N/NC3=CC(=CC(=C3O)[N+](=O)[O-])[N+](=O)[O-])/C2=O,-6.473588503395,-3.37965402321,3.0939344801849997
91998154,568.62136,C26H24N4O7S2,CC1=CC(=C(C=C1)N=NC2=CC(=CC(=C2NN=C3C4=C(C=C(C=C4)S(=O)(=O)O)C=C(C3=O)S(=O)(=O)O)C)C)C,-6.0572543121299995,-3.306183283575,2.7510710285549997
91998163,620.7533144,C13H14ClF17N2O2S,[H+].CN(C)CCCNS(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Cl-],-6.03548520409,-0.5469488395050002,5.488536364585
91998165,577.58506,C27H19N3O8S2,C1=CC=C(C=C1)C(=O)NC2=C3C(=C(C=C2)S(=O)(=O)O)C=C(C(=NNC4=CC=CC5=CC=CC=C54)C3=O)S(=O)(=O)O,-5.880380309305,-3.05855967962,2.821820629685
91998168,576.98608,C23H17ClN4O8S2,C1=CC(=C(C(=C1)Cl)S(=O)(=O)O)C(=O)NC2=CC=C(C=C2)NNC3=C4C(=CC(=CC4=O)S(=O)(=O)O)C=CC3=N,-5.866774616780001,-3.121145865235,2.745628751545001
91998170,576.98608,C23H17ClN4O8S2,C1=CC(=CC=C1NC(=O)C2=C(C=C(C=C2)Cl)S(=O)(=O)O)NNC3=C4C(=CC(=CC4=O)S(=O)(=O)O)C=CC3=N,-5.73615996854,-2.9932523555,2.74290761304
91998172,576.98608,C23H17ClN4O8S2,C1=CC(=CC(=C1)NNC2=C3C(=CC(=CC3=O)S(=O)(=O)O)C=CC2=N)NC(=O)C4=C(C(=CC=C4)Cl)S(=O)(=O)O,-5.87221689379,-3.132030419255,2.740186474535
91998174,576.98608,C23H17ClN4O8S2,C1=CC(=CC(=C1)NNC2=C3C(=CC(=CC3=O)S(=O)(=O)O)C=CC2=N)NC(=O)C4=C(C=C(C=C4)Cl)S(=O)(=O)O,-5.80146729266,-3.09121334168,2.71025395098
91998179,604.632,C24H20N4O9S3,CC(=O)NC1=CC2=C(C=C1)C(=O)/C(=N/NC3=CC=CC=C3S(=O)(=O)NS(=O)(=O)C4=CC=CC=C4)/C(=C2)S(=O)(=O)O,-6.0137160960500005,-2.78100355211,3.2327125439400004
91998182,584.62076,C26H24N4O8S2,CC1=C(C(=CC=C1)C)N=C2C=CC3=CC(=CC(=O)C3=C2NNC4=CC=CC(=C4)NC(=O)CS(=O)(=O)O)S(=O)(=O)O,-5.983783572495001,-3.469451593875,2.5143319786200005
91998190,592.6213,C23H20N4O9S3,CC1=CC=C(C=C1)S(=O)(=O)NC2=C3C(=CC(=C2)S(=O)(=O)O)C=C(C(=NNC4=CC=C(C=C4)N)C3=O)S(=O)(=O)O,-5.600103043290001,-3.0640019566300003,2.5361010866600004
91998198,639.80706,C29H49N7O7S,C[C@@H]1CC=N[C@H]1C(=O)NCCCC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C)C(=O)N[C@@H](CS)C(=O)O)NC(=O)[C@H](CC(C)C)N,-5.72527541452,-0.6122561636250001,5.113019250895
91998202,570.57104,C26H26N4O9S,C1=CC=C2C(=C1)C=CC(=C2NN=C3C4=C(C=C(C=C4)[N+](=O)[O-])C(=CC3=O)S(=O)(=O)OCCN(CCO)CCO)O,-6.054533173625,-3.265366206,2.789166967625
91998209,623.6568,C28H25N5O8S2,C1=CC(=O)C=CC1=NNC2=CC(=C(C=C2)/C=C/C3=C(C=C(C=C3)NN=C4C=CC(=O)C=C4)S(=O)(=O)OCCN)S(=O)(=O)O,-5.888543724820001,-2.838147460715,3.0503962641050006
91998211,639.69926,C29H29N5O8S2,CCC(COC1=CC=C(C=C1)N=NC2=CC=C(C=C2)NCC3=C(C=C(C=C3)S(=O)(=O)NS(=O)(=O)C4=CC=CC=C4)[N+](=O)[O-])O,-5.564728242725,-2.97148324746,2.5932449952649996
91998214,287.27072,C14H13N3O4,CC1=CC(=NNC2=C(C=CC(=C2)[N+](=O)[O-])O)C(=O)C=C1C,-5.84500550874,-2.87896453829,2.96604097045
91998216,652.822,C46H40N2O2,CC(C)(C)C1=C(C2=C(C=C1)C=CC(=C\3C=CC4=CC=CC=C4/C3=C\5/C(=C\6/C=CC7=CC=C(C(=O)C7=N6)C(C)(C)C)/C=CC8=CC=CC=C85)N2)O,-4.3320524999600005,-3.066723095135,1.2653294048250006
91998219,656.76456,C38H44N2O8,COCO[C@@H]([C@@H](CC1=CC=CC=C1)NC(=O)OCC2=CC=CC=C2)[C@H]([C@@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)OCOC,-6.31848360861,-0.35646914415499964,5.962014464455001
91998222,594.61888,C26H22N6O7S2,C1=CC=C(C=C1)C(=NN=C2C=C(C=CC2=O)S(=O)(=O)NC3=CC(=CC=C3)S(=O)(=O)N)NNC4=CC=CC=C4C(=O)O,-6.5252901349900005,-3.540201195005,2.9850889399850007
91998228,639.69926,C29H29N5O8S2,CCC(COCC1=CC=C(C=C1)N=NC2=CC=C(C=C2)NC3=C(C=C(C=C3)S(=O)(=O)NS(=O)(=O)C4=CC=CC=C4)[N+](=O)[O-])O,-6.1878689603699994,-2.75379216706,3.4340767933099996
91998230,665.59964,C30H46Cl2N2O10,[H+].[H+].CN(CCCOC(=O)C1=CC(=C(C(=C1)OC)OC)OC)CCN(C)CCCOC(=O)C2=CC(=C(C(=C2)OC)OC)OC.[Cl-].[Cl-],-5.499420918605,-1.3061464824,4.193274436205
112857758,321.41788,C16H27N5O2,CN(C)CCCNC1=NC=NC(=C1)N2CCC3(CC2)OCCO3,-5.51846888814,-0.021769108039999985,5.4966997801
112857759,341.47218,C15H27N5O2S,CCN(C1CCS(=O)(=O)C1)C2=NC=NC(=C2)NCCCN(C)C,-5.81779412369,-0.3374211746200002,5.4803729490699995
112857760,350.4591,C17H30N6O2,CCOC(=O)N1CCC(CC1)NC2=CC(=NC=N2)NCCCN(C)C,-5.61098759731,-0.0897975706649996,5.521190026645001
112857761,336.43252,C16H28N6O2,CCOC(=O)N1CCN(CC1)C2=CC(=NC=N2)NCCCN(C)C,-5.54568027319,-0.17415286431999988,5.3715274088700005
112857762,398.5019,C21H30N6O2,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4,-5.23002820661,-0.06258618561500029,5.167442020995
112857763,354.4924,C20H30N6,CC1=CC(=CC=C1)N2CCN(CC2)C3=CC(=NC=N3)NCCCN(C)C,-5.12662494342,-0.14149920226000035,4.98512574116
112857764,370.4918,C20H30N6O,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=CC=CC=C3OC,-5.412344486445,-0.07347073963499984,5.33887374681
112857765,368.51898,C21H32N6,CC1=C(C(=CC=C1)N2CCN(CC2)C3=CC(=NC=N3)NCCCN(C)C)C,-5.488536364585,-0.05714390860500007,5.43139245598
112857766,374.91088,C19H27ClN6,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=CC(=CC=C3)Cl,-5.396017655415,-0.27755612751000047,5.118461527905
112857767,358.4562832,C19H27FN6,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=CC=CC=C3F,-5.54568027319,-0.16871058730999966,5.376969685880001
112857768,380.52968,C22H32N6,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C/C=C/C3=CC=CC=C3,-5.2490761761449996,-0.5632756705349999,4.68580050561
112857769,358.43804,C18H26N6O2,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C(=O)C3=CC=CO3,-5.504863195615,-0.9687253077799998,4.536137887835
112857770,341.45388,C18H27N7,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=CC=CC=N3,-5.43139245598,-0.39728622172999994,5.03410623425
112857771,342.44194,C17H26N8,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=NC=CC=N3,-5.39873879392,-0.9333505072149997,4.465388286705
112857772,251.3711,C13H25N5,CCN(CC)C1=NC=NC(=C1)NCCCN(C)C,-5.45860384103,0.05714390860500007,5.5157477496350005
112857773,313.44048,C18H27N5,CN(C)CCCNC1=NC=NC(=C1)NCCCC2=CC=CC=C2,-5.575612796745,-0.05714390860500007,5.51846888814
112857774,371.47656,C20H29N5O2,CN(C)CCCNC1=NC=NC(=C1)N2CCC3=CC(=C(C=C3C2)OC)OC,-5.200095683055,0.06530732411999995,5.265403007175
112857775,251.3711,C13H25N5,CC(C)(C)NC1=NC=NC(=C1)NCCCN(C)C,-5.444998148505,0.07074960113000017,5.5157477496350005
112857776,291.43496,C16H29N5,CN(C)CCCNC1=NC=NC(=C1)NC2CCCCCC2,-5.3796908243849995,0.08435529365500027,5.46404611804
112857777,327.46706,C19H29N5,CC(C)N(CC1=CC=CC=C1)C2=NC=NC(=C2)NCCCN(C)C,-5.423229040465,-0.23129677292499995,5.19193226754
112857778,265.39768,C14H27N5,CC(C)CCNC1=NC=NC(=C1)NCCCN(C)C,-5.417786763455,0.11156667870499959,5.52935344216
112857779,265.39768,C14H27N5,CCCCCNC1=CC(=NC=N1)NCCCN(C)C,-5.4966997801,0.029932523554999868,5.526632303655
112857780,265.39768,C14H27N5,CCCCN(C)C1=NC=NC(=C1)NCCCN(C)C,-5.464046118040001,0.08163415514999972,5.54568027319
112857781,353.50434,C21H31N5,CN(C)CCCNC1=NC=NC(=C1)N2CCC(CC2)CC3=CC=CC=C3,-5.477651810565001,-0.08163415514999972,5.396017655415001
112857782,291.43496,C16H29N5,CCC1CCCCN1C2=CC(=NC=N2)NCCCN(C)C,-5.40962334794,0.06530732411999995,5.47493067206
112857783,277.40838,C15H27N5,CC1CCCN(C1)C2=CC(=NC=N2)NCCCN(C)C,-5.444998148505,0.040817077575000305,5.485815226080001
112857784,279.42426,C15H29N5,CCCN(CCC)C1=NC=NC(=C1)NCCCN(C)C,-5.366085131859999,0.10612440169500026,5.472209533555
112857785,333.85896,C17H24ClN5,CN(C)CCCNC1=NC=NC(=C1)NCCC2=CC(=CC=C2)Cl,-5.635477843855,-0.29388295854000024,5.341594885315
112857787,277.40838,C15H27N5,CN(C)CCCNC1=NC=NC(=C1)N2CCCCCC2,-5.469488395050001,0.029932523554999868,5.499420918605001
112857788,370.4918,C20H30N6O,CN(C)CCCNC1=NC=NC(=C1)N2CCN(CC2)C3=CC=C(C=C3)OC,-5.483094087575,-0.059865047109999736,5.423229040465
16419402,371.41028,C18H17N3O4S,CCOC(=O)NC1=C(N=C(S1)NC(=O)C2=CC=CO2)C3=CC=C(C=C3)C,-5.243633899135,-1.83948962938,3.404144269755
16419403,330.81196,C17H19ClN4O,C1CC2=C(C1)NC(=NC2=O)N3CCN(CC3)C4=CC(=CC=C4)Cl,-5.624593289835,-0.5605545320300003,5.064038757805
16419406,459.53854,C21H21N3O5S2,C1CN(CCC12OCCO2)C(=O)C3=CC4=C(C=C3)N=C(S4)NS(=O)(=O)C5=CC=CC=C5,-6.00827381904,-1.6653367650600002,4.34293705398
16419407,475.4899,C27H25NO7,COC1=C(C=C(C=C1)CCNC(=O)COC2=CC(=C3C(=C2)OC(=CC3=O)C4=CC=CC=C4)O)OC,-5.613708735815001,-1.1238302025650002,4.489878533250001
16419408,292.76068,C15H17ClN2O2,C1COC2=C(O1)C=CC(=C2)C[NH2+]CC3=CN=CC=C3.[Cl-],-5.85044778575,-0.8789277371150002,4.971520048635
16419409,435.51546,C25H29N3O4,COC1=CC(=CC(=C1)NC(=O)C2CCCN(C2)C(=O)CCC3=CNC4=CC=CC=C43)OC,-5.19193226754,-0.4707569613649998,4.721175306175001
16419410,336.34464,C18H16N4O3,CCOC(=O)C1C(N2C3=CC=CC=C3NC2=NC1=O)C4=CN=CC=C4,-5.7171119990050006,-1.08301312499,4.634098874015001
16419413,425.51888,C28H27NO3,CC1CCCC[NH+]1CC2=C(C=CC3=C2O/C(=C\C4=CC=C(C=C4)C5=CC=CC=C5)/C3=O)[O-],-4.955193217605,-1.3796172220349998,3.5755759955700004
16419414,425.51888,C28H27NO3,CC1CCCCN1CC2=C(C=CC3=C2O/C(=C\C4=CC=C(C=C4)C5=CC=CC=C5)/C3=O)O,-5.727996553025,-1.8530953219050001,3.87490123112
16419415,361.22196,C18H14Cl2N2O2,C1CC2=NC3=C(C=C(C=C3)OCC4=C(C=CC=C4Cl)Cl)C(=O)N2C1,-5.499420918605,-0.9660041692750001,4.53341674933
16419416,487.4957864,C25H27F2N3O5,COC1=CC=C(C=C1)C2(CCOCC2)CN3C(=O)[C@@H](NC3=O)CCC(=O)NC4=CC(=C(C=C4)F)F,-5.902149417345,-0.7619187814000004,5.140230635945
16419417,331.39278,C15H17N5O2S,CC1=C(C(N2C(=N1)N=CN2)C3=CC=CS3)C(=O)N4CCOCC4,-5.461324979535,-1.5891448869199998,3.8721800926150003
16419418,363.36338,C21H17NO5,CC(=O)C1=CC=C(C=C1)N2C(=O)C/C(=C\C3=CC=C(C=C3)C(=O)OC)/C2=O,-6.582434043595001,-2.1469782804449995,4.435455763150001
16419419,412.4622,C20H20N4O4S,CC1=C2C(=C(SC2=NC(=N1)C3=CC=CC=C3)C(=O)OC)NC(=O)N4CCOCC4,-5.91575510987,-2.1796319425050004,3.7361231673649997
16419420,394.42048,C22H22N2O5,CC1=C(C(=O)OC2=C(C3=C(CN(CO3)CC4=CC=NC=C4)C=C12)C)CC(=O)OC,-5.81235184668,-1.6217985489800002,4.1905532977
16419422,385.50644,C20H31N7O,CC1(CC(CC(N1)(C)C)NC(=O)C2CCN(CC2)C3=NC=NC4=C3NC=N4)C,-5.836842093225,-0.9360716457200002,4.900770447505
16419423,417.45712,C24H23N3O4,CC1=COC2=CC3=C(C=C12)C(=C(C(=O)O3)CC(=O)N4CCN(CC4)C5=CC=CC=N5)C,-5.36064285485,-1.8558164604099998,3.50482639444
16419424,457.9083,C26H20ClN3O3,CC(=O)N1C(C/C(=C\2/C(=C3C=C(C=CC3=NC2=O)Cl)C4=CC=CC=C4)/N1)C5=CC=CC=C5O,-5.243633899135,-2.5769181642350003,2.6667157349
16419426,273.24414,C13H11N3O4,CN1C(=O)C(=C(NC1=O)N)C2C3=CC=CC=C3C(=O)O2,-6.06813886615,-1.55104894785,4.5170899183
16419428,336.391,C18H20N6O,C1CN(CCC1C(=O)NCC2=CC=CC=C2)C3=NC=NC4=C3NC=N4,-5.891264863325,-0.9551196152549997,4.936145248070001
16419429,392.38468,C20H12N2O5S,C1OC2=C(O1)C=C3C(=C2)C=C(C(=O)N3)/C=C/4\C(=O)N(C(=O)S4)C5=CC=CC=C5,-5.57833393525,-2.48167831656,3.09665561869
16419430,391.44144,C18H21N3O5S,CCOC(=O)C1=CC=C(C=C1)N/C=C/2\C(=NN(C2=O)C3CCS(=O)(=O)C3)C,-5.842284370235,-2.26942951317,3.5728548570650003
16419431,428.48636,C24H24N6O2,CC1=CC(=O)N2C(N=C(N=C2N1)NCCC3=CNC4=CC=CC=C43)C5=CC=CC=C5OC,-5.28989325372,-1.15376272612,4.1361305276
16419432,299.32778,C15H17N5O2,COC1=CC=CC=C1N/C(=N/C2=NC(=O)C3=C(N2)CCC3)/N,-5.58921848927,-0.6612366567150003,4.927981832555
16419434,459.5004,C24H25N7O3,CC1=C(N(C2=C1C3=NC(=NN3C=N2)CN4C(=O)C5=CC=CC=C5C4=O)CCN6CCOCC6)C,-5.56744938123,-2.0435750172550002,3.523874363975
16419435,404.4153,C23H20N2O5,COC1=CC=C(C=C1)CNC(=O)C(=O)NC2=C(C=C3C4=CC=CC=C4OC3=C2)OC,-5.711669721995,-1.4041074685800004,4.307562253415
16419436,392.79698,C16H17ClN6O4,COC1=CC(=CC(=C1OC)OC)NC(=O)CNC2=NC(=NC3=C2NC=N3)Cl,-5.515747749635,-1.2734928203400004,4.242254929294999
16419437,411.49398,C21H17NO4S2,COC1=CC(=C(C=C1)N2C(=O)/C(=C\C3=CC4=CC=CC=C4OC3)/SC2=S)OC,-5.548401411695,-2.36194822234,3.186453189355
16419438,373.44762,C23H23N3O2,CC1=C(N(C(=C1C#N)NC(=O)CC2=CC=C(C=C2)OC)CC3=CC=CC=C3)C,-5.34431602382,-0.5578333935249997,4.7864826302950005
16419439,456.49162,C23H28N4O6,CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)N[C@@H](C)C(=O)NCCCN4CCCC4=O,-5.84500550874,-1.3796172220349998,4.465388286705
52673921,465.41556,C22H19N5O7,C1OC2=C(O1)C=C(C=C2)COC[C@H](CN3C=NC4=C(C3=O)C=NN4C5=CC=CC=C5[N+](=O)[O-])O,-5.53479571917,-1.9428928925700002,3.5919028265999997
52673922,465.41556,C22H19N5O7,C1OC2=C(O1)C=C(C=C2)COC[C@@H](CN3C=NC4=C(C3=O)C=NN4C5=CC=CC=C5[N+](=O)[O-])O,-5.53479571917,-1.9428928925700002,3.5919028265999997
52673923,451.43204,C22H21N5O6,COC1=CC=CC=C1COC[C@@H](CN2C=NC3=C(C2=O)C=NN3C4=CC=CC=C4[N+](=O)[O-])O,-5.8259575392050005,-2.22589129709,3.6000662421150005
52673924,451.43204,C22H21N5O6,COC1=CC=CC=C1COC[C@H](CN2C=NC3=C(C2=O)C=NN3C4=CC=CC=C4[N+](=O)[O-])O,-6.185147821865,-1.891191260975,4.29395656089
52673925,449.45922,C23H23N5O5,CC1=C(C(=C(C=C1)C)OC[C@@H](CN2C=NC3=C(C2=O)C=NN3C4=CC=CC=C4[N+](=O)[O-])O)C,-6.288551085055,-2.000036801175,4.2885142838800006
